onset	duration	trial_type
14931.47	0	Artifact
14958.34	0	Arousal
14973.475	0	Arousal
15004.285	0	Arousal
15033.37	0	Obs
15036.5	0	Artifact
15044.455	0	Obs
15045.29	0	Artifact
15074.86	0	Obs
15093.97	0	Obs
15094.94	0	Artifact
15116.77	0	Arousal
15123.175	0	Arousal
15159.59	0	Artifact
15177.55	0	Obs
15186.175	0	Obs
15207.575	0	Artifact
15219.935	0	Artifact
15228.13	0	Obs
15230.96	0	Artifact
15241.915	0	Obs
15252.64	0	Arousal
15277.075	0	Obs
15316.73	0	Artifact
15326.23	0	Obs
15352.46	0	Artifact
15360.61	0	Obs
15380.66	0	Artifact
15400.445	0	Artifact
15402.91	0	Obs
15440.0	0	Artifact
15474.67	0	Obs
15502.16	0	Artifact
15513.085	0	Arousal
15757.6	0	Arousal
15816.385	0	Arousal
15914.365	0	Arousal
15951.34	0	Arousal
16048.33	0	Arousal
16061.86	0	Arousal
16093.765	0	Arousal
16121.455	0	Arousal
16147.195	0	Arousal
16205.845	0	Arousal
16227.415	0	Arousal
16261.915	0	Arousal
16274.815	0	Arousal
16314.085	0	Arousal
16324.81	0	Arousal
16417.765	0	Arousal
16449.01	0	Arousal
16466.275	0	Arousal
16475.515	0	Arousal
16548.16	0	Obs
16548.665	0	Artifact
16554.95	0	Artifact
16569.545	0	Artifact
16577.535	0	Obs
16581.605	0	Artifact
16613.24	0	Artifact
16645.085	0	Artifact
16692.775	0	Obs
16694.345	0	Artifact
16702.36	0	Obs
16722.735	0	Obs
16740.4	0	Obs
16759.93	0	Arousal
16808.845	0	Arousal
16808.92	0	Obs
16820.77	0	Arousal
16842.115	0	Arousal
16911.845	0	Artifact
16941.725	0	Artifact
16946.0	0	Artifact
16954.505	0	Obs
16961.225	0	Arousal
16992.845	0	Artifact
16993.105	0	Obs
17034.86	0	Artifact
17039.45	0	Artifact
17050.49	0	Artifact
17088.44	0	Artifact
17100.125	0	Artifact
17107.505	0	Artifact
17108.275	0	Obs
17135.825	0	Artifact
17190.005	0	kkk
17210.15	0	Artifact
17240.96	0	Artifact
17259.95	0	Artifact
17270.975	0	Artifact
17307.43	0	Obs
17310.76	0	Arousal
17350.565	0	Artifact
17363.135	0	Artifact
17394.695	0	Artifact
17405.12	0	Artifact
17422.7	0	Artifact
17425.75	0	Obs
17441.3	0	Artifact
17469.155	0	Artifact
17506.205	0	Artifact
17528.39	0	Artifact
17544.605	0	Artifact
17557.955	0	Artifact
17583.8	0	Artifact
17613.245	0	Artifact
17645.885	0	Obs
17649.71	0	Artifact
17680.88	0	Artifact
17685.035	0	Artifact
17701.255	0	Obs
17726.275	0	Obs
17755.805	0	Artifact
17770.64	0	Artifact
17804.36	0	Artifact
17813.56	0	Arousal
17822.59	0	Arousal
17881.27	0	Arousal
17933.555	0	Artifact
17934.43	0	Arousal
17942.575	0	Arousal
17977.7	0	Artifact
18006.095	0	Artifact
18070.855	0	Obs
18073.88	0	Artifact
18087.805	0	Arousal
18134.18	0	Artifact
18136.175	0	Obs
18157.82	0	Artifact
18168.535	0	Obs
18193.205	0	Artifact
18196.97	0	Artifact
18210.575	0	Obs
18224.675	0	Obs
18247.85	0	Artifact
18259.985	0	Artifact
18279.275	0	Obs
18284.195	0	Artifact
18297.86	0	Artifact
18303.835	0	Obs
18304.385	0	Artifact
18348.275	0	Artifact
18365.285	0	Artifact
18374.255	0	Obs
18383.175	0	Obs
18429.815	0	Artifact
18455.015	0	Artifact
