onset	duration	trial_type
7642.74	0	Arousal
7652.305	0	Obs
7670.905	0	Artifact
7678.42	0	Artifact
7683.775	0	Artifact
7689.52	0	Artifact
7692.25	0	Artifact
7694.305	0	Obs
7695.01	0	Artifact
7703.845	0	Artifact
7707.43	0	Artifact
7715.245	0	Obs
7716.235	0	Artifact
7722.76	0	Artifact
7732.66	0	Artifact
7744.12	0	Artifact
7751.08	0	Obs
7751.5	0	Artifact
7766.38	0	Artifact
7773.625	0	Obs
7774.21	0	Artifact
7778.785	0	Artifact
7779.895	0	Obs
7794.91	0	Artifact
7800.58	0	Artifact
7810.315	0	Obs
7821.58	0	Artifact
7838.2	0	Obs
7838.575	0	Artifact
7843.21	0	Obs
7843.81	0	Artifact
7851.235	0	Artifact
7858.255	0	Artifact
7863.495	0	Arousal
7912.72	0	Artifact
7917.595	0	Artifact
7924.09	0	Obs
7931.08	0	Obs
7933.765	0	Artifact
7942.315	0	Artifact
7953.505	0	Obs
7963.51	0	Artifact
7968.82	0	Obs
7976.785	0	Artifact
7983.505	0	Artifact
7986.085	0	Obs
7988.275	0	Artifact
7990.195	0	Obs
7994.32	0	Artifact
8000.41	0	Artifact
8004.235	0	Artifact
8018.095	0	Obs
8018.785	0	Artifact
8022.49	0	Artifact
8045.605	0	Obs
8045.935	0	Artifact
8050.33	0	Artifact
8051.74	0	Obs
8059.135	0	Artifact
8062.285	0	Artifact
8064.55	0	Artifact
8073.55	0	Artifact
8081.29	0	Artifact
8085.475	0	Obs
8088.25	0	Artifact
8092.105	0	Artifact
8154.1	0	Artifact
8278.765	0	Artifact
8295.215	0	Artifact
8575.405	0	Artifact
8602.18	0	Artifact
9202.615	0	Artifact
9298.03	0	Artifact
9735.62	0	Arousal
9902.15	0	Arousal
9965.23	0	Artifact
9975.88	0	Artifact
9986.38	0	Artifact
10001.305	0	Obs
10004.06	0	Arousal
10051.955	0	Arousal
10086.83	0	Arousal
10105.705	0	Artifact
10114.51	0	Obs
10115.005	0	Artifact
10123.03	0	Artifact
10126.615	0	Artifact
10127.08	0	Obs
10135.69	0	Artifact
10174.49	0	Arousal
10182.875	0	Arousal
10187.425	0	Obs
10187.89	0	Artifact
10237.09	0	Obs
10305.185	0	Arousal
10335.47	0	Arousal
10336.51	0	Obs
10355.125	0	Obs
10423.48	0	Obs
10426.1	0	Arousal
10448.47	0	Obs
10458.35	0	Arousal
10480.28	0	Arousal
10484.155	0	Obs
10624.07	0	Arousal
10698.185	0	Obs
10699.115	0	Artifact
10718.345	0	Arousal
10757.39	0	Arousal
10774.415	0	Arousal
10809.11	0	Arousal
10928.645	0	Arousal
11011.82	0	Arousal
11018.885	0	Arousal
11086.895	0	Arousal
11118.14	0	Arousal
11133.56	0	Arousal
11295.53	0	Arousal
11315.42	0	Artifact
11359.955	0	Obs
11380.355	0	Obs
11448.77	0	Arousal
11575.19	0	Obs
12067.58	0	Obs
12087.125	0	Obs
12143.48	0	Obs
12164.86	0	Obs
12166.73	0	Arousal
12176.98	0	Artifact
12188.08	0	Obs
12189.5	0	Arousal
12212.69	0	Arousal
12251.39	0	Arousal
12364.39	0	Artifact
12382.325	0	Obs
12383.26	0	Artifact
12392.71	0	Obs
12403.21	0	Artifact
12406.105	0	Obs
12412.225	0	Artifact
12421.93	0	Obs
12424.195	0	Artifact
12431.485	0	Obs
12431.89	0	Artifact
12439.51	0	Obs
12450.205	0	Artifact
12454.3	0	Obs
12455.035	0	Artifact
12463.675	0	Artifact
12469.48	0	Obs
12474.34	0	Artifact
12495.76	0	Artifact
12515.335	0	Artifact
12520.18	0	Artifact
12533.225	0	Obs
12533.86	0	Artifact
12554.23	0	Obs
12554.74	0	Artifact
12562.27	0	Artifact
12598.375	0	Artifact
12604.525	0	Artifact
12616.195	0	Artifact
12651.58	0	Artifact
12669.055	0	Obs
12669.505	0	Artifact
12685.295	0	Obs
12686.065	0	Artifact
12690.55	0	Artifact
12694.15	0	Artifact
12703.765	0	Obs
12704.155	0	Artifact
12713.42	0	Obs
12714.005	0	Arousal
12725.905	0	Obs
12726.655	0	Artifact
12732.045	0	Arousal
12743.815	0	Artifact
12747.865	0	Artifact
12753.04	0	Artifact
12753.91	0	Obs
12758.59	0	Artifact
12767.545	0	Artifact
12771.64	0	Artifact
12777.4	0	Artifact
12785.56	0	Artifact
12795.28	0	Artifact
12800.005	0	Artifact
12800.84	0	Obs
12803.275	0	Artifact
12811.795	0	Obs
12812.395	0	Artifact
12825.04	0	Obs
12825.46	0	Artifact
12855.925	0	Obs
12863.8	0	Artifact
12867.775	0	Artifact
12871.855	0	Artifact
12894.22	0	Artifact
12900.295	0	Artifact
12941.35	0	Artifact
12965.98	0	Artifact
12968.155	0	Obs
12976.99	0	Obs
12980.5	0	Artifact
12996.88	0	Obs
12997.69	0	Artifact
13013.68	0	Artifact
13056.82	0	Artifact
13063.315	0	Artifact
13065.295	0	Artifact
13073.17	0	Artifact
13082.65	0	Artifact
13088.77	0	Artifact
13095.565	0	Artifact
13097.965	0	Artifact
13113.13	0	Artifact
13116.91	0	Artifact
13127.275	0	Artifact
13131.13	0	Artifact
13137.64	0	Artifact
13145.71	0	Artifact
13153.18	0	Artifact
13155.925	0	Obs
13156.99	0	Artifact
13159.15	0	Artifact
13164.76	0	Artifact
13167.01	0	Artifact
13177.015	0	Artifact
13183.3	0	Artifact
13184.125	0	Obs
13189.96	0	Artifact
13197.895	0	Artifact
13202.32	0	Artifact
13210.585	0	Artifact
13212.685	0	Obs
13216.345	0	Artifact
13226.215	0	Artifact
13242.25	0	Artifact
13256.32	0	Artifact
13265.8	0	Artifact
13283.575	0	Artifact
13294.18	0	Artifact
13296.1	0	Obs
13302.82	0	Artifact
13308.76	0	Artifact
13314.805	0	Artifact
13327.96	0	Artifact
13333.24	0	Obs
13333.945	0	Artifact
13355.815	0	Artifact
13358.41	0	Obs
13358.59	0	Artifact
13360.615	0	Artifact
13390.315	0	Obs
13390.975	0	Artifact
13397.86	0	Obs
13401.205	0	Artifact
13404.43	0	Artifact
13417.45	0	Artifact
13426.255	0	Artifact
13430.02	0	Artifact
13434.055	0	Artifact
13447.525	0	Artifact
13447.885	0	Obs
13453.825	0	Obs
13454.275	0	Artifact
13467.085	0	Artifact
13472.59	0	Obs
13477.81	0	Obs
13478.575	0	Artifact
13484.215	0	Artifact
13494.28	0	Artifact
13516.585	0	Artifact
13519.075	0	Obs
13519.87	0	Artifact
13532.035	0	Artifact
13534.645	0	Artifact
13538.08	0	Artifact
13541.755	0	Obs
13543.015	0	Artifact
13551.34	0	Artifact
13567.465	0	Artifact
13569.595	0	Obs
13598.665	0	Artifact
13609.36	0	Obs
13624.135	0	Artifact
13655.095	0	Obs
13655.605	0	Artifact
13660.39	0	Artifact
13664.275	0	Artifact
13667.89	0	Artifact
13682.14	0	Artifact
13686.91	0	Artifact
13687.6	0	Obs
13698.94	0	Obs
13699.975	0	Artifact
13708.255	0	Artifact
13718.38	0	Obs
13731.88	0	Artifact
13742.785	0	Artifact
13751.02	0	Artifact
13751.875	0	Obs
13757.17	0	Obs
13757.83	0	Artifact
13771.54	0	Obs
13772.11	0	Artifact
13796.275	0	Artifact
13803.37	0	Obs
13844.405	0	Arousal
13851.19	0	Artifact
13868.635	0	Artifact
13901.915	0	Arousal
13917.85	0	Artifact
13922.245	0	Artifact
13930.36	0	Artifact
13971.82	0	Artifact
13977.745	0	Artifact
14002.585	0	Artifact
14004.52	0	Artifact
14021.435	0	Arousal
14153.905	0	Artifact
14207.0	0	Arousal
14228.135	0	Arousal
14409.05	0	Arousal
14432.81	0	Arousal
14467.64	0	Arousal
14495.09	0	Arousal
14546.305	0	Artifact
14554.37	0	Arousal
14656.34	0	Arousal
14770.295	0	Arousal
14815.9	0	Artifact
14826.335	0	Arousal
14845.615	0	Artifact
15081.76	0	Artifact
15312.155	0	Arousal
15326.995	0	Artifact
15337.94	0	Arousal
15385.285	0	Artifact
15394.175	0	Arousal
15496.13	0	Arousal
15618.605	0	Arousal
15636.755	0	Arousal
15677.48	0	Arousal
15696.925	0	Artifact
15705.805	0	Obs
15706.27	0	Artifact
15721.94	0	Arousal
15732.26	0	Arousal
15757.115	0	Arousal
15782.305	0	Obs
15789.37	0	Artifact
15794.98	0	Artifact
15795.475	0	Obs
15801.865	0	Artifact
15822.4	0	Obs
15822.91	0	Artifact
15829.93	0	Obs
15831.175	0	Artifact
15838.54	0	Artifact
15845.275	0	Obs
15845.56	0	Artifact
15860.38	0	Obs
15860.83	0	Artifact
15869.95	0	Artifact
15883.585	0	Obs
15884.065	0	Artifact
15890.245	0	Artifact
15893.89	0	Artifact
15899.245	0	Artifact
15911.555	0	Arousal
15933.835	0	Obs
15934.06	0	Artifact
15968.965	0	Obs
15969.34	0	Artifact
15980.675	0	Artifact
16006.985	0	Arousal
16034.12	0	Arousal
16036.855	0	Obs
16048.825	0	Artifact
16054.33	0	Obs
16065.76	0	Artifact
16070.68	0	Obs
16076.35	0	Artifact
16084.825	0	Artifact
16089.065	0	Arousal
16105.255	0	Artifact
16114.27	0	Artifact
16115.17	0	Obs
16125.3	0	Arousal
16155.85	0	Obs
16159.51	0	Obs
16159.915	0	Artifact
16208.29	0	Obs
16317.2	0	Obs
16345.28	0	Obs
16363.385	0	Obs
16374.2	0	Obs
16384.37	0	Obs
16395.68	0	Obs
16415.03	0	Obs
16448.78	0	Obs
16485.425	0	Obs
16529.99	0	Obs
16600.145	0	Arousal
16722.14	0	Obs
16776.125	0	Obs
16816.76	0	Obs
16822.34	0	Obs
16840.745	0	Obs
16888.085	0	Obs
16917.455	0	Obs
16922.06	0	Arousal
16986.5	0	Arousal
17012.195	0	Obs
17013.725	0	Arousal
17057.54	0	Arousal
17129.045	0	Obs
17173.565	0	Obs
17178.11	0	Artifact
17199.575	0	Obs
17352.155	0	Obs
17477.545	0	Obs
17484.005	0	Obs
17502.32	0	Artifact
17510.17	0	Obs
17510.81	0	Artifact
17566.85	0	Arousal
17572.175	0	Obs
17573.155	0	Artifact
17582.335	0	Obs
17589.4	0	Artifact
17590.855	0	Obs
17601.845	0	Obs
17618.17	0	Artifact
17628.28	0	Obs
17629.105	0	Artifact
17640.035	0	Obs
17641.15	0	Artifact
17647.61	0	Arousal
17649.655	0	Obs
17662.835	0	Obs
17682.85	0	Obs
17689.105	0	Obs
17689.615	0	Artifact
17703.79	0	Artifact
17711.125	0	Obs
17713.315	0	Artifact
17719.705	0	Obs
17720.335	0	Artifact
17732.92	0	Obs
17741.305	0	Obs
17751.2	0	Obs
17765.24	0	Arousal
17767.525	0	Obs
17787.82	0	Artifact
17797.735	0	Obs
17798.455	0	Artifact
17802.865	0	Obs
17803.39	0	Artifact
17820.865	0	Artifact
17822.5	0	Obs
17826.935	0	Arousal
17853.235	0	Artifact
17873.375	0	Obs
17877.49	0	Artifact
17883.685	0	Obs
17884.51	0	Artifact
17899.915	0	Obs
17900.215	0	Artifact
17910.515	0	Obs
17914.84	0	Obs
17917.21	0	Artifact
17921.5	0	Obs
17936.56	0	Artifact
17938.625	0	Obs
17947.915	0	Obs
17948.365	0	Artifact
17954.41	0	Artifact
17961.92	0	Obs
17979.835	0	Artifact
17987.255	0	Obs
17987.845	0	Artifact
17991.64	0	Artifact
18006.82	0	Artifact
18019.655	0	Obs
18020.92	0	Artifact
18029.005	0	Artifact
18033.37	0	Artifact
18040.39	0	Artifact
18044.41	0	Artifact
18054.79	0	Artifact
18064.105	0	Artifact
18075.145	0	Obs
18075.835	0	Artifact
18092.47	0	Artifact
18095.05	0	Artifact
18098.14	0	Obs
18107.995	0	Obs
18118.24	0	Artifact
18119.435	0	Obs
18122.62	0	Artifact
18125.035	0	Obs
18127.975	0	Artifact
18139.645	0	Obs
